대시보드품목,조회HS,국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러
자동차부품,8708,FR,프랑스,2025-02-01,5614978,,,48.850085506292416,0.005614978
자동차부품,8708,FR,프랑스,2025-03-01,7316049,,,30.295238912779364,0.007316049
자동차부품,8708,FR,프랑스,2025-04-01,8054397,,,10.092168600839058,0.008054397
자동차부품,8708,FR,프랑스,2025-05-01,6853946,,,-14.904293890653763,0.006853946
자동차부품,8708,FR,프랑스,2025-06-01,9535300,,,39.121317851059814,0.0095353
자동차부품,8708,FR,프랑스,2025-07-01,11188382,,,17.336444579614696,0.011188382
자동차부품,8708,FR,프랑스,2025-08-01,8599771,,,-23.136598303490175,0.008599771
자동차부품,8708,FR,프랑스,2025-09-01,10903129,,,26.78394575855567,0.010903129
자동차부품,8708,FR,프랑스,2025-10-01,7232903,,,-33.66213497061257,0.007232903
자동차부품,8708,FR,프랑스,2025-11-01,7572213,,,4.691200753003333,0.007572213
자동차부품,8708,FR,프랑스,2025-12-01,8469644,,,11.85163439010497,0.008469644
자동차부품,8708,FR,프랑스,2026-01-01,9358160,3772237.0,148.07985288305056,10.490594409871301,0.00935816
자동차부품,8708,FR,프랑스,2026-02-01,9256668,5614978.0,64.85671003519515,-1.084529437410775,0.009256668
자동차부품,8708,FR,프랑스,2026-03-01,8950553,7316049.0,22.341348451876144,-3.3069674746895927,0.008950553
자동차부품,8708,FR,프랑스,2026-04-01,8283282,8054397.0,2.8417397354513207,-7.455081267045738,0.008283282
자동차부품,8708,FR,프랑스,2026-05-01,6914819,6853946.0,0.888145310745081,-16.520782462796745,0.006914819
자동차부품,8708,FR,프랑스,2026-06-01,9581735,9535300.0,0.4869799586798562,38.568124487423304,0.009581735
자동차부품,8708,FR,프랑스,2026-07-01,7608836,11188382.0,-31.993419602584183,-20.59020626222704,0.007608836
자동차부품,8708,FJ,피지,2025-01-01,50376,,,,5.0376e-05
자동차부품,8708,FJ,피지,2025-02-01,32939,,,-34.61370493885978,3.2939e-05
자동차부품,8708,FJ,피지,2025-03-01,48505,,,47.25705091229242,4.8505e-05
자동차부품,8708,FJ,피지,2025-04-01,22242,,,-54.14493351200906,2.2242e-05
자동차부품,8708,FJ,피지,2025-05-01,42427,,,90.75173095944609,4.2427e-05
자동차부품,8708,FJ,피지,2025-06-01,179825,,,323.84566431753365,0.000179825
자동차부품,8708,FJ,피지,2025-07-01,69968,,,-61.09106075351036,6.9968e-05
자동차부품,8708,FJ,피지,2025-08-01,38315,,,-45.23925222959066,3.8315e-05
자동차부품,8708,FJ,피지,2025-09-01,16397,,,-57.20475009787289,1.6397e-05
자동차부품,8708,FJ,피지,2025-10-01,29304,,,78.71561871073978,2.9304e-05
자동차부품,8708,FJ,피지,2025-11-01,4273,,,-85.41837291837292,4.273e-06
자동차부품,8708,FJ,피지,2025-12-01,64386,,,1406.8102036040252,6.4386e-05
자동차부품,8708,FJ,피지,2026-01-01,51578,50376.0,2.3860568524694203,-19.89252321933339,5.1578e-05
자동차부품,8708,FJ,피지,2026-02-01,16500,32939.0,-49.907404596375116,-68.00961650316026,1.65e-05
자동차부품,8708,FJ,피지,2026-03-01,61189,48505.0,26.149881455520042,270.8424242424242,6.1189e-05
자동차부품,8708,FJ,피지,2026-04-01,63557,22242.0,185.75218055930222,3.869976629786409,6.3557e-05
자동차부품,8708,FJ,피지,2026-05-01,27580,42427.0,-34.99422537535061,-56.60588133486477,2.758e-05
자동차부품,8708,FJ,피지,2026-06-01,122500,179825.0,-31.87821493118309,344.16243654822335,0.0001225
자동차부품,8708,FJ,피지,2026-07-01,62237,69968.0,-11.049336839698142,-49.19428571428571,6.2237e-05
자동차부품,8708,PN,피트카이른,2025-11-01,0,,,,0.0
자동차부품,8708,FI,핀란드,2025-01-01,1609,,,,1.609e-06
자동차부품,8708,FI,핀란드,2025-02-01,1098,,,-31.758856432566805,1.098e-06
자동차부품,8708,FI,핀란드,2025-03-01,1694,,,54.28051001821495,1.694e-06
자동차부품,8708,FI,핀란드,2025-04-01,1682,,,-0.708382526564344,1.682e-06
자동차부품,8708,FI,핀란드,2025-05-01,5291,,,214.56599286563613,5.291e-06
자동차부품,8708,FI,핀란드,2025-06-01,1078,,,-79.62577962577963,1.078e-06
자동차부품,8708,FI,핀란드,2025-07-01,64371,,,5871.335807050093,6.4371e-05
자동차부품,8708,FI,핀란드,2025-08-01,1119,,,-98.26163955818615,1.119e-06
자동차부품,8708,FI,핀란드,2025-09-01,1056,,,-5.630026809651478,1.056e-06
자동차부품,8708,FI,핀란드,2025-10-01,5695,,,439.2992424242424,5.695e-06
자동차부품,8708,FI,핀란드,2025-11-01,357,,,-93.73134328358209,3.57e-07
자동차부품,8708,FI,핀란드,2025-12-01,36507,,,10126.050420168067,3.6507e-05
자동차부품,8708,FI,핀란드,2026-01-01,711,1609.0,-55.81106277190801,-98.05242830142164,7.11e-07
자동차부품,8708,FI,핀란드,2026-02-01,1004,1098.0,-8.561020036429866,41.20956399437412,1.004e-06
자동차부품,8708,FI,핀란드,2026-03-01,1140,1694.0,-32.70365997638724,13.545816733067738,1.14e-06
자동차부품,8708,FI,핀란드,2026-04-01,1587,1682.0,-5.648038049940551,39.21052631578947,1.587e-06
자동차부품,8708,FI,핀란드,2026-05-01,1039,5291.0,-80.36288036288036,-34.53056080655325,1.039e-06
자동차부품,8708,FI,핀란드,2026-06-01,855,1078.0,-20.686456400742117,-17.709335899903756,8.55e-07
자동차부품,8708,FI,핀란드,2026-07-01,1367,64371.0,-97.87637290084044,59.88304093567252,1.367e-06
자동차부품,8708,PH,필리핀,2025-01-01,3521641,,,,0.003521641
자동차부품,8708,PH,필리핀,2025-02-01,1053048,,,-70.09780383633652,0.001053048
자동차부품,8708,PH,필리핀,2025-03-01,2385490,,,126.53193396692268,0.00238549
자동차부품,8708,PH,필리핀,2025-04-01,1328452,,,-44.311147814495136,0.001328452
자동차부품,8708,PH,필리핀,2025-05-01,1556393,,,17.158391872645762,0.001556393
자동차부품,8708,PH,필리핀,2025-06-01,1669580,,,7.272391998678995,0.00166958
자동차부품,8708,PH,필리핀,2025-07-01,1412921,,,-15.372668575330318,0.001412921
자동차부품,8708,PH,필리핀,2025-08-01,1361141,,,-3.6647484183475187,0.001361141
자동차부품,8708,PH,필리핀,2025-09-01,1098959,,,-19.261928044192334,0.001098959
자동차부품,8708,PH,필리핀,2025-10-01,4081754,,,271.4200438778881,0.004081754
자동차부품,8708,PH,필리핀,2025-11-01,1032229,,,-74.71114133776803,0.001032229
자동차부품,8708,PH,필리핀,2025-12-01,1338139,,,29.6358656848432,0.001338139
자동차부품,8708,PH,필리핀,2026-01-01,821174,3521641.0,-76.68206384466787,-38.63313153566259,0.000821174
자동차부품,8708,PH,필리핀,2026-02-01,882773,1053048.0,-16.169728255502125,7.501333456733894,0.000882773
자동차부품,8708,PH,필리핀,2026-03-01,1380818,2385490.0,-42.11595940456677,56.41824115599368,0.001380818
자동차부품,8708,PH,필리핀,2026-04-01,557171,1328452.0,-58.05862763577457,-59.649207933268535,0.000557171
자동차부품,8708,PH,필리핀,2026-05-01,1229086,1556393.0,-21.029842719672985,120.59403666019945,0.001229086
자동차부품,8708,PH,필리핀,2026-06-01,754647,1669580.0,-54.80018926915751,-38.600960388451256,0.000754647
자동차부품,8708,PH,필리핀,2026-07-01,1225311,1412921.0,-13.278166295213955,62.368763143562475,0.001225311
자동차부품,8708,HU,헝가리,2025-01-01,2577126,,,,0.002577126
자동차부품,8708,HU,헝가리,2025-02-01,3411689,,,32.383476787708474,0.003411689
자동차부품,8708,HU,헝가리,2025-03-01,4208345,,,23.3507802147265,0.004208345
자동차부품,8708,HU,헝가리,2025-04-01,4721791,,,12.200663206082197,0.004721791
자동차부품,8708,HU,헝가리,2025-05-01,4036323,,,-14.517118610290037,0.004036323
자동차부품,8708,HU,헝가리,2025-06-01,5244804,,,29.940146019037627,0.005244804
자동차부품,8708,HU,헝가리,2025-07-01,5035970,,,-3.9817312524929482,0.00503597
자동차부품,8708,HU,헝가리,2025-08-01,4215695,,,-16.28832181287816,0.004215695
자동차부품,8708,HU,헝가리,2025-09-01,3982984,,,-5.520109970004949,0.003982984
자동차부품,8708,HU,헝가리,2025-10-01,4339747,,,8.957178838780177,0.004339747
자동차부품,8708,HU,헝가리,2025-11-01,4062088,,,-6.398045784696671,0.004062088
자동차부품,8708,HU,헝가리,2025-12-01,3783047,,,-6.869398201122179,0.003783047
자동차부품,8708,HU,헝가리,2026-01-01,5533069,2577126.0,114.69920368658731,46.25958916185815,0.005533069
자동차부품,8708,HU,헝가리,2026-02-01,4188043,3411689.0,22.75570838959824,-24.3088600557846,0.004188043
자동차부품,8708,HU,헝가리,2026-03-01,5710290,4208345.0,35.68968323652173,36.347453930153065,0.00571029
자동차부품,8708,HU,헝가리,2026-04-01,4637495,4721791.0,-1.7852547899727012,-18.78704934425397,0.004637495
자동차부품,8708,HU,헝가리,2026-05-01,4556793,4036323.0,12.894656844856067,-1.7402067279856936,0.004556793
자동차부품,8708,HU,헝가리,2026-06-01,4399054,5244804.0,-16.12548343083936,-3.4616231195931046,0.004399054
자동차부품,8708,HU,헝가리,2026-07-01,4628256,5035970.0,-8.09603710903758,5.210256568798655,0.004628256
자동차부품,8708,AU,호주,2025-01-01,4287996,,,,0.004287996
자동차부품,8708,AU,호주,2025-02-01,5413867,,,26.25634445554521,0.005413867
자동차부품,8708,AU,호주,2025-03-01,5243509,,,-3.1466971759742113,0.005243509
자동차부품,8708,AU,호주,2025-04-01,5913598,,,12.779400206998792,0.005913598
자동차부품,8708,AU,호주,2025-05-01,5865408,,,-0.8149015201912579,0.005865408
자동차부품,8708,AU,호주,2025-06-01,4449862,,,-24.13380279769114,0.004449862
자동차부품,8708,AU,호주,2025-07-01,6854001,,,54.02727095806568,0.006854001
자동차부품,8708,AU,호주,2025-08-01,6373971,,,-7.003646483273052,0.006373971
자동차부품,8708,AU,호주,2025-09-01,6336823,,,-0.5828077975252755,0.006336823
자동차부품,8708,AU,호주,2025-10-01,5731184,,,-9.55745489498444,0.005731184
자동차부품,8708,AU,호주,2025-11-01,6236632,,,8.819259685258762,0.006236632
자동차부품,8708,AU,호주,2025-12-01,6756637,,,8.337913797062257,0.006756637
자동차부품,8708,AU,호주,2026-01-01,3945846,4287996.0,-7.979251846317026,-41.6004441262717,0.003945846
자동차부품,8708,AU,호주,2026-02-01,4417376,5413867.0,-18.406270416321647,11.950035556380056,0.004417376
자동차부품,8708,AU,호주,2026-03-01,6888065,5243509.0,31.36365361440212,55.93114554885072,0.006888065
자동차부품,8708,AU,호주,2026-04-01,7077252,5913598.0,19.67759729355969,2.746591386695685,0.007077252
자동차부품,8708,AU,호주,2026-05-01,5813740,5865408.0,-0.8808935371588777,-17.853144129953268,0.00581374
자동차부품,8708,AU,호주,2026-06-01,6396485,4449862.0,43.74569368668062,10.023582065933457,0.006396485
자동차부품,8708,AU,호주,2026-07-01,5735978,6854001.0,-16.31197602684914,-10.326093158977157,0.005735978
자동차부품,8708,HK,홍콩,2025-01-01,778457,,,,0.000778457
자동차부품,8708,HK,홍콩,2025-02-01,809296,,,3.961554716573934,0.000809296
자동차부품,8708,HK,홍콩,2025-03-01,539474,,,-33.34033530377019,0.000539474
자동차부품,8708,HK,홍콩,2025-04-01,924090,,,71.29463143728891,0.00092409
자동차부품,8708,HK,홍콩,2025-05-01,787861,,,-14.741962362973304,0.000787861
자동차부품,8708,HK,홍콩,2025-06-01,1171326,,,48.671656548553614,0.001171326
자동차부품,8708,HK,홍콩,2025-07-01,627420,,,-46.43506589967268,0.00062742
자동차부품,8708,HK,홍콩,2025-08-01,1032121,,,64.50240668132989,0.001032121
자동차부품,8708,HK,홍콩,2025-09-01,893297,,,-13.45036095574066,0.000893297
자동차부품,8708,HK,홍콩,2025-10-01,697047,,,-21.969177104591196,0.000697047
자동차부품,8708,HK,홍콩,2025-11-01,932704,,,33.80790678390411,0.000932704
자동차부품,8708,HK,홍콩,2025-12-01,825811,,,-11.460549113116269,0.000825811
자동차부품,8708,HK,홍콩,2026-01-01,1005248,778457.0,29.133401074176213,21.728579541808003,0.001005248
자동차부품,8708,HK,홍콩,2026-02-01,880056,809296.0,8.743401672564799,-12.453842235945755,0.000880056
자동차부품,8708,HK,홍콩,2026-03-01,1111381,539474.0,106.011967212507,26.285259119874183,0.001111381
자동차부품,8708,HK,홍콩,2026-04-01,1558654,924090.0,68.66906903007283,40.24479453940637,0.001558654
자동차부품,8708,HK,홍콩,2026-05-01,1475962,787861.0,87.33786797417311,-5.305346792809695,0.001475962
자동차부품,8708,HK,홍콩,2026-06-01,2732550,1171326.0,133.28689024234075,85.13688021778339,0.00273255
자동차부품,8708,HK,홍콩,2026-07-01,2908538,627420.0,363.57113257467086,6.440431099156463,0.002908538
전자집적회로,8542,GH,가나,2025-04-01,41249,,,,4.1249e-05
전자집적회로,8542,GY,가이아나,2025-05-01,0,,,,0.0
전자집적회로,8542,GT,과테말라,2025-04-01,510,,,,5.1e-07
전자집적회로,8542,GT,과테말라,2025-09-01,368,,,-27.84313725490196,3.68e-07
전자집적회로,8542,GT,과테말라,2025-12-01,0,,,-100.0,0.0
전자집적회로,8542,GT,과테말라,2026-04-01,231,,,inf,2.31e-07
전자집적회로,8542,VA,교황청,2026-01-01,0,,,,0.0
전자집적회로,8542,GR,그리스,2025-03-01,0,,,,0.0
전자집적회로,8542,GR,그리스,2025-04-01,1755,,,inf,1.755e-06
전자집적회로,8542,GR,그리스,2025-05-01,0,,,-100.0,0.0
전자집적회로,8542,GR,그리스,2025-07-01,0,,,,0.0
전자집적회로,8542,GR,그리스,2025-08-01,7007,,,inf,7.007e-06
전자집적회로,8542,GR,그리스,2025-10-01,8709,,,24.289995718567138,8.709e-06
전자집적회로,8542,GR,그리스,2026-02-01,46,,,-99.47181077046733,4.6e-08
전자집적회로,8542,GR,그리스,2026-04-01,5866,,,12652.173913043478,5.866e-06
전자집적회로,8542,GR,그리스,2026-06-01,0,,,-100.0,0.0
전자집적회로,8542,GR,그리스,2026-07-01,4,,,inf,4e-09
전자집적회로,8542,ZZ,기타국,2025-07-01,0,,,,0.0
전자집적회로,8542,ZZ,기타국,2026-02-01,36,,,inf,3.6e-08
전자집적회로,8542,ZZ,기타국,2026-07-01,0,,,-100.0,0.0
전자집적회로,8542,NA,나미비아,2025-03-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2025-04-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2025-06-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2025-10-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2025-12-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2026-01-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2026-02-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2026-03-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2026-04-01,0,,,,0.0
전자집적회로,8542,NA,나미비아,2026-06-01,0,,,,0.0
전자집적회로,8542,NG,나이지리아,2025-01-01,120750,,,,0.00012075
전자집적회로,8542,NG,나이지리아,2025-02-01,420000,,,247.82608695652172,0.00042
전자집적회로,8542,NG,나이지리아,2025-03-01,65987,,,-84.28880952380953,6.5987e-05
전자집적회로,8542,NG,나이지리아,2025-04-01,200466,,,203.79620228226773,0.000200466
전자집적회로,8542,NG,나이지리아,2025-07-01,15,,,-99.9925174343779,1.5e-08
전자집적회로,8542,NG,나이지리아,2026-01-01,173920,,,1159366.6666666665,0.00017392
전자집적회로,8542,NG,나이지리아,2026-04-01,60850,,,-65.01264949402024,6.085e-05
전자집적회로,8542,NG,나이지리아,2026-06-01,190554,,,213.15365653245686,0.000190554
전자집적회로,8542,SS,남수단,2025-05-01,0,,,,0.0
전자집적회로,8542,ZA,남아프리카공화국,2025-01-01,497360,,,,0.00049736
전자집적회로,8542,ZA,남아프리카공화국,2025-02-01,488552,,,-1.77095061926974,0.000488552
전자집적회로,8542,ZA,남아프리카공화국,2025-03-01,359262,,,-26.46391786340042,0.000359262
전자집적회로,8542,ZA,남아프리카공화국,2025-04-01,338199,,,-5.862852180302958,0.000338199
전자집적회로,8542,ZA,남아프리카공화국,2025-05-01,533738,,,57.81773452907903,0.000533738
전자집적회로,8542,ZA,남아프리카공화국,2025-06-01,135377,,,-74.63605739145423,0.000135377
전자집적회로,8542,ZA,남아프리카공화국,2025-07-01,735768,,,443.4955716259039,0.000735768
전자집적회로,8542,ZA,남아프리카공화국,2025-08-01,496291,,,-32.54789553228735,0.000496291
전자집적회로,8542,ZA,남아프리카공화국,2025-09-01,338573,,,-31.77933913772364,0.000338573
전자집적회로,8542,ZA,남아프리카공화국,2025-10-01,305363,,,-9.808815233347023,0.000305363
전자집적회로,8542,ZA,남아프리카공화국,2025-11-01,304923,,,-0.144090803404473,0.000304923
전자집적회로,8542,ZA,남아프리카공화국,2026-01-01,312198,,,2.385848230536891,0.000312198
전자집적회로,8542,ZA,남아프리카공화국,2026-02-01,327476,497360.0,-34.157149750683615,4.893689261302114,0.000327476
전자집적회로,8542,ZA,남아프리카공화국,2026-03-01,302665,488552.0,-38.048559825770845,-7.576433082118994,0.000302665
전자집적회로,8542,ZA,남아프리카공화국,2026-04-01,274350,359262.0,-23.635118659919495,-9.355227727024928,0.00027435
전자집적회로,8542,ZA,남아프리카공화국,2026-05-01,320214,338199.0,-5.317874978932524,16.717331875341724,0.000320214
전자집적회로,8542,ZA,남아프리카공화국,2026-06-01,129740,533738.0,-75.69219354814535,-59.48334551268839,0.00012974
전자집적회로,8542,ZA,남아프리카공화국,2026-07-01,184420,135377.0,36.22698094949659,42.14583012178203,0.00018442
전자집적회로,8542,NL,네덜란드,2025-01-01,4119859,,,,0.004119859
전자집적회로,8542,NL,네덜란드,2025-02-01,10039340,,,143.6816405609998,0.01003934
전자집적회로,8542,NL,네덜란드,2025-03-01,7762067,,,-22.683493137995125,0.007762067
전자집적회로,8542,NL,네덜란드,2025-04-01,12413637,,,59.92694987044045,0.012413637
전자집적회로,8542,NL,네덜란드,2025-05-01,10639027,,,-14.295649212233286,0.010639027
전자집적회로,8542,NL,네덜란드,2025-06-01,11324967,,,6.447394108502591,0.011324967
전자집적회로,8542,NL,네덜란드,2025-07-01,16874254,,,49.00046949364179,0.016874254
전자집적회로,8542,NL,네덜란드,2025-08-01,13223916,,,-21.632588913263962,0.013223916
전자집적회로,8542,NL,네덜란드,2025-09-01,10277866,,,-22.278196564466988,0.010277866
전자집적회로,8542,NL,네덜란드,2025-10-01,12932842,,,25.83197718281207,0.012932842
전자집적회로,8542,NL,네덜란드,2025-11-01,14068887,,,8.784186801323335,0.014068887
전자집적회로,8542,NL,네덜란드,2025-12-01,4925814,,,-64.98789136624667,0.004925814
전자집적회로,8542,NL,네덜란드,2026-01-01,14044517,4119859.0,240.89800160636568,185.12073334478322,0.014044517
전자집적회로,8542,NL,네덜란드,2026-02-01,18891252,10039340.0,88.17225036705601,34.509801939077,0.018891252
전자집적회로,8542,NL,네덜란드,2026-03-01,20433611,7762067.0,163.2496086416157,8.164408584460148,0.020433611
전자집적회로,8542,NL,네덜란드,2026-04-01,31581400,12413637.0,154.408921414409,54.55613792393328,0.0315814
전자집적회로,8542,NL,네덜란드,2026-05-01,20048368,10639027.0,88.44174377976482,-36.51843173513524,0.020048368
전자집적회로,8542,NL,네덜란드,2026-06-01,54093978,11324967.0,377.6524117023917,169.81736368765777,0.054093978
전자집적회로,8542,NL,네덜란드,2026-07-01,58175183,16874254.0,244.7570660012585,7.5446568192858665,0.058175183
전자집적회로,8542,AN,네덜란드 열도,2025-05-01,69000,,,,6.9e-05
전자집적회로,8542,AN,네덜란드 열도,2025-06-01,45600,,,-33.913043478260875,4.56e-05
전자집적회로,8542,AN,네덜란드 열도,2026-06-01,15200,,,-66.66666666666667,1.52e-05
전자집적회로,8542,AN,네덜란드 열도,2026-07-01,59400,,,290.7894736842105,5.94e-05
전자집적회로,8542,NP,네팔,2025-09-01,0,,,,0.0
전자집적회로,8542,NP,네팔,2026-03-01,0,,,,0.0
전자집적회로,8542,NP,네팔,2026-06-01,0,,,,0.0
전자집적회로,8542,NO,노르웨이,2025-01-01,759,,,,7.59e-07
전자집적회로,8542,NO,노르웨이,2025-02-01,744,,,-1.9762845849802368,7.44e-07
전자집적회로,8542,NO,노르웨이,2025-03-01,79,,,-89.38172043010752,7.9e-08
전자집적회로,8542,NO,노르웨이,2025-04-01,746,,,844.3037974683544,7.46e-07
전자집적회로,8542,NO,노르웨이,2025-05-01,120,,,-83.91420911528151,1.2e-07
전자집적회로,8542,NO,노르웨이,2025-06-01,2893,,,2310.8333333333335,2.893e-06
전자집적회로,8542,NO,노르웨이,2025-07-01,1396,,,-51.745592810231585,1.396e-06
전자집적회로,8542,NO,노르웨이,2025-08-01,5,,,-99.64183381088824,5e-09
전자집적회로,8542,NO,노르웨이,2025-09-01,696,,,13819.999999999998,6.96e-07
전자집적회로,8542,NO,노르웨이,2025-10-01,2095,,,201.00574712643677,2.095e-06
전자집적회로,8542,NO,노르웨이,2025-11-01,698,,,-66.68257756563246,6.98e-07
전자집적회로,8542,NO,노르웨이,2025-12-01,13,,,-98.13753581661892,1.3e-08
전자집적회로,8542,NO,노르웨이,2026-01-01,1800,759.0,137.15415019762847,13746.153846153846,1.8e-06
전자집적회로,8542,NO,노르웨이,2026-02-01,0,744.0,-100.0,-100.0,0.0
전자집적회로,8542,NO,노르웨이,2026-03-01,3247,79.0,4010.1265822784812,inf,3.247e-06
전자집적회로,8542,NO,노르웨이,2026-04-01,386,746.0,-48.257372654155496,-88.1121034801355,3.86e-07
전자집적회로,8542,NO,노르웨이,2026-05-01,502,120.0,318.33333333333337,30.051813471502587,5.02e-07
전자집적회로,8542,NO,노르웨이,2026-06-01,866,2893.0,-70.06567576909782,72.50996015936255,8.66e-07
전자집적회로,8542,NO,노르웨이,2026-07-01,1164,1396.0,-16.6189111747851,34.41108545034641,1.164e-06
전자집적회로,8542,NZ,뉴질랜드,2025-01-01,0,,,,0.0
전자집적회로,8542,NZ,뉴질랜드,2025-02-01,28384,,,inf,2.8384e-05
전자집적회로,8542,NZ,뉴질랜드,2025-03-01,0,,,-100.0,0.0
전자집적회로,8542,NZ,뉴질랜드,2025-04-01,1357,,,inf,1.357e-06
전자집적회로,8542,NZ,뉴질랜드,2025-05-01,0,,,-100.0,0.0
전자집적회로,8542,NZ,뉴질랜드,2025-06-01,0,,,,0.0
전자집적회로,8542,NZ,뉴질랜드,2025-07-01,5429,,,inf,5.429e-06
전자집적회로,8542,NZ,뉴질랜드,2025-08-01,0,,,-100.0,0.0
전자집적회로,8542,NZ,뉴질랜드,2025-10-01,0,,,,0.0
전자집적회로,8542,NZ,뉴질랜드,2025-11-01,0,,,,0.0
전자집적회로,8542,NZ,뉴질랜드,2025-12-01,0,,,,0.0
전자집적회로,8542,NZ,뉴질랜드,2026-01-01,0,,,,0.0
전자집적회로,8542,NZ,뉴질랜드,2026-03-01,4,0.0,inf,inf,4e-09
전자집적회로,8542,NZ,뉴질랜드,2026-04-01,963,28384.0,-96.60724351747463,23975.0,9.63e-07
전자집적회로,8542,NZ,뉴질랜드,2026-05-01,1180,0.0,inf,22.533748701973,1.18e-06
전자집적회로,8542,NZ,뉴질랜드,2026-06-01,9380,1357.0,591.2306558585115,694.9152542372882,9.38e-06
전자집적회로,8542,NZ,뉴질랜드,2026-07-01,0,0.0,,-100.0,0.0
전자집적회로,8542,TW,대만,2025-01-01,1287476243,,,,1.287476243
전자집적회로,8542,TW,대만,2025-02-01,1588379541,,,23.371561194702362,1.588379541
전자집적회로,8542,TW,대만,2025-03-01,2625708784,,,65.30739135225363,2.625708784
전자집적회로,8542,TW,대만,2025-04-01,2159334464,,,-17.76184483374147,2.159334464
전자집적회로,8542,TW,대만,2025-05-01,2660655459,,,23.216458744947822,2.660655459
전자집적회로,8542,TW,대만,2025-06-01,3358567643,,,26.230836527113066,3.358567643
전자집적회로,8542,TW,대만,2025-07-01,3428019880,,,2.0679124073845534,3.42801988
전자집적회로,8542,TW,대만,2025-08-01,3257457103,,,-4.975548070625546,3.257457103
전자집적회로,8542,TW,대만,2025-09-01,3925268601,,,20.5010066712765,3.925268601
전자집적회로,8542,TW,대만,2025-10-01,4003358499,,,1.989415398989669,4.003358499
전자집적회로,8542,TW,대만,2025-11-01,2830527623,,,-29.29617410713934,2.830527623
전자집적회로,8542,TW,대만,2025-12-01,3648095174,,,28.883927659164897,3.648095174
전자집적회로,8542,TW,대만,2026-01-01,2885175239,1287476243.0,124.09541571634266,-20.91282980875433,2.885175239
전자집적회로,8542,TW,대만,2026-02-01,3359164186,1588379541.0,111.48372283145642,16.42842835308278,3.359164186
전자집적회로,8542,TW,대만,2026-03-01,4561892649,2625708784.0,73.73947472005715,35.804396463043254,4.561892649
전자집적회로,8542,TW,대만,2026-04-01,3914593860,2159334464.0,81.28705512107271,-14.189259564051614,3.91459386
전자집적회로,8542,TW,대만,2026-05-01,4684756928,2660655459.0,76.07529423447983,19.674150002370872,4.684756928
전자집적회로,8542,TW,대만,2026-06-01,6064567164,3358567643.0,80.57004677693192,29.45318737356697,6.064567164
전자집적회로,8542,TW,대만,2026-07-01,3896005534,3428019880.0,13.651777713727853,-35.75789617555631,3.896005534
전자집적회로,8542,DK,덴마크,2025-01-01,120823,,,,0.000120823
전자집적회로,8542,DK,덴마크,2025-02-01,19826,,,-83.59087259876017,1.9826e-05
전자집적회로,8542,DK,덴마크,2025-03-01,29710,,,49.85372742862908,2.971e-05
전자집적회로,8542,DK,덴마크,2025-04-01,348616,,,1073.3961629081116,0.000348616
전자집적회로,8542,DK,덴마크,2025-05-01,56648,,,-83.7506023819905,5.6648e-05
전자집적회로,8542,DK,덴마크,2025-06-01,6529,,,-88.47443863861037,6.529e-06
전자집적회로,8542,DK,덴마크,2025-07-01,56488,,,765.1860928166641,5.6488e-05
전자집적회로,8542,DK,덴마크,2025-08-01,40426,,,-28.434357739696924,4.0426e-05
전자집적회로,8542,DK,덴마크,2025-09-01,12951,,,-67.96368673625885,1.2951e-05
전자집적회로,8542,DK,덴마크,2025-10-01,12042,,,-7.018763029881859,1.2042e-05
전자집적회로,8542,DK,덴마크,2025-11-01,45053,,,274.1322039528318,4.5053e-05
전자집적회로,8542,DK,덴마크,2025-12-01,21032,,,-53.31720418174151,2.1032e-05
전자집적회로,8542,DK,덴마크,2026-01-01,29145,120823.0,-75.87793714772849,38.574553062000774,2.9145e-05
전자집적회로,8542,DK,덴마크,2026-02-01,39186,19826.0,97.64955109452234,34.451878538342775,3.9186e-05
전자집적회로,8542,DK,덴마크,2026-03-01,20562,29710.0,-30.790979468192525,-47.52717807380187,2.0562e-05
전자집적회로,8542,DK,덴마크,2026-04-01,44465,348616.0,-87.24527847258875,116.24841941445383,4.4465e-05
전자집적회로,8542,DK,덴마크,2026-05-01,52818,56648.0,-6.761050699053806,18.78556167772405,5.2818e-05
전자집적회로,8542,DK,덴마크,2026-06-01,430103,6529.0,6487.578495941186,714.3114089893597,0.000430103
전자집적회로,8542,DK,덴마크,2026-07-01,427040,56488.0,655.9835717320492,-0.7121549954313244,0.00042704
전자집적회로,8542,DO,도미니카 공화국,2025-07-01,4360,,,,4.36e-06
전자집적회로,8542,DO,도미니카 공화국,2025-11-01,0,,,-100.0,0.0
전자집적회로,8542,DO,도미니카 공화국,2025-12-01,0,,,,0.0
전자집적회로,8542,DO,도미니카 공화국,2026-02-01,0,,,,0.0
전자집적회로,8542,DE,독일,2025-01-01,17323883,,,,0.017323883
전자집적회로,8542,DE,독일,2025-02-01,22603046,,,30.473324023257376,0.022603046
