기준값,HS_raw,수출액_USD,수입액_USD
2026.07,8516290000,2468358.0,3762373.0
2026.07,8516310000,2096082.0,6112164.0
2026.07,8516320000,1105155.0,10938930.0
2026.07,8516330000,46160.0,82230.0
2026.07,8516400000,907996.0,3101405.0
2026.07,8516500000,15182.0,6572361.0
2026.07,8516601000,2044579.0,3240073.0
2026.07,8516602000,6292563.0,9104834.0
2026.07,8516609000,10918548.0,17824487.0
2026.07,8516710000,194782.0,6433131.0
2026.07,8516720000,6703.0,187638.0
2026.07,8516791000,75837.0,5631.0
2026.07,8516799000,1206035.0,7542075.0
2026.07,8516800000,15440333.0,27308842.0
2026.07,8516900000,14015119.0,8141684.0
2026.07,8517110000,4619.0,197256.0
2026.07,8517130000,903478722.0,790787866.0
2026.07,8517141000,0.0,12127.0
2026.07,8517143000,0.0,2777.0
2026.07,8517144000,0.0,24471.0
2026.07,8517149000,770454.0,33162625.0
2026.07,8517180000,1866737.0,1599643.0
2026.07,8517610000,503886.0,5711067.0
2026.07,8517621010,4729715.0,7096185.0
2026.07,8517621020,36632126.0,48756848.0
2026.07,8517622030,1913206.0,2124569.0
2026.07,8517622040,430570.0,741437.0
2026.07,8517623010,4629744.0,40296213.0
2026.07,8517623020,1164183.0,18482024.0
2026.07,8517629010,3838582.0,19390889.0
2026.07,8517629020,7602660.0,46352461.0
2026.07,8517629030,36070958.0,28822943.0
2026.07,8517693000,1231094.0,662887.0
2026.07,8517694000,936789.0,2115822.0
2026.07,8517711000,12809417.0,12015503.0
2026.07,8517719000,7704688.0,4936183.0
2026.07,8517791010,72460.0,232109.0
2026.07,8517791020,69261588.0,261477387.0
2026.07,8517791030,31504043.0,2327954.0
2026.07,8517792000,9578540.0,8975793.0
2026.07,8517793000,24667985.0,44767475.0
2026.07,8517794000,13490083.0,5784876.0
2026.07,8518101000,16975.0,75367.0
2026.07,8518109010,29335.0,1429447.0
2026.07,8518109090,3219555.0,6214188.0
2026.07,8518210000,841669.0,6601933.0
2026.07,8518220000,626804.0,9635673.0
2026.07,8518291000,344974.0,431815.0
2026.07,8518299000,6336037.0,16734915.0
2026.07,8518304000,124578.0,198700.0
2026.07,8518309000,2081433.0,62118237.0
2026.07,8518400000,6395277.0,16221286.0
2026.07,8518500000,598822.0,1994151.0
2026.07,8518901000,36694.0,43925.0
2026.07,8518909000,7116320.0,3633466.0
2026.07,8519200000,171488.0,228.0
2026.07,8519300000,1637.0,350965.0
2026.07,8519812000,54696.0,40248.0
2026.07,8519814000,6864.0,500236.0
2026.07,8519815000,1051316.0,1087596.0
2026.07,8519816000,350985.0,411367.0
2026.07,8519890000,3183553.0,875275.0
2026.07,8521100000,0.0,7084.0
2026.07,8521901000,3840471.0,1853087.0
2026.07,8521909000,1505235.0,1859382.0
2026.07,8522100000,2633.0,22450.0
2026.07,8522903000,0.0,52110.0
2026.07,8522909000,1551221.0,1171842.0
2026.07,8523210000,2399.0,41018.0
2026.07,8523291000,800.0,819046.0
2026.07,8523292010,283295.0,108258.0
2026.07,8523292020,0.0,3787.0
2026.07,8523292030,38123.0,1677.0
2026.07,8523292090,197520.0,612444.0
2026.07,8523410000,10568928.0,55528.0
2026.07,8523491010,1824158.0,6789671.0
2026.07,8523491030,614039.0,185279.0
2026.07,8523491040,36058451.0,459446.0
2026.07,8523491090,953878.0,4893759.0
2026.07,8523499010,433044.0,1078328.0
2026.07,8523499020,10446.0,17487.0
2026.07,8523499030,4462270.0,103765.0
2026.07,8523499090,4251548.0,1572646.0
2026.07,8523511000,4510121755.0,208538839.0
2026.07,8523512010,4120971.0,1850517.0
2026.07,8523512020,45183.0,12849.0
2026.07,8523512030,400.0,0.0
2026.07,8523512090,1666781.0,6004574.0
2026.07,8523521000,7533811.0,3841703.0
2026.07,8523522000,211995.0,418239.0
2026.07,8523529000,1059056.0,228500.0
2026.07,8523591000,5554355.0,6895905.0
2026.07,8523592010,71561.0,19495.0
2026.07,8523592020,0.0,2132.0
2026.07,8523592030,67.0,1577.0
2026.07,8523592090,128788.0,331981.0
2026.07,8523801000,67729.0,598338.0
2026.07,8523802010,3850042.0,328657.0
2026.07,8523802020,7615.0,46327.0
2026.07,8523802030,87537.0,1094399.0
2026.07,8523802090,4060230.0,2106501.0
2026.07,8524111000,47421567.0,127999.0
2026.07,8524112000,742633.0,7243.0
2026.07,8524113000,1301450.0,899.0
2026.07,8524114000,66558612.0,600427.0
2026.07,8524115000,0.0,342551.0
2026.07,8524119000,121348.0,316473.0
2026.07,8524121000,105211812.0,1552750.0
2026.07,8524122000,847122985.0,521519.0
2026.07,8524123000,36246366.0,88978.0
2026.07,8524124000,65928649.0,8633605.0
2026.07,8524125000,0.0,416.0
2026.07,8524129000,1132.0,23199.0
2026.07,8524191000,31.0,282.0
2026.07,8524192000,0.0,27164.0
2026.07,8524194000,764.0,585843.0
2026.07,8524195000,0.0,147658.0
2026.07,8524199000,0.0,988.0
2026.07,8524911000,205619.0,2227863.0
2026.07,8524912000,27479.0,110423.0
2026.07,8524913000,91997066.0,31654982.0
2026.07,8524914000,53208746.0,101327229.0
2026.07,8524915000,32460.0,4310119.0
2026.07,8524919000,492558.0,4500418.0
2026.07,8524921000,74550.0,2642031.0
2026.07,8524922000,267224.0,12848382.0
2026.07,8524923000,104358052.0,31492676.0
2026.07,8524924000,34524599.0,3301077.0
2026.07,8524925000,0.0,63282.0
2026.07,8524929000,168529.0,56585.0
2026.07,8524991000,111.0,53786.0
2026.07,8524992000,0.0,19761.0
2026.07,8524994000,83009.0,5830114.0
2026.07,8524995000,0.0,58520.0
2026.07,8524999000,90277.0,3277016.0
2026.07,8525501000,10388.0,15878.0
2026.07,8525502000,56901.0,99834.0
2026.07,8525509000,90952.0,251704.0
2026.07,8525601000,54213.0,702105.0
2026.07,8525602000,208091.0,195790.0
2026.07,8525609000,88355.0,1201996.0
2026.07,8525810000,118060.0,254331.0
2026.07,8525820000,10529.0,76633.0
2026.07,8525830000,3000.0,13930.0
2026.07,8525891000,267146.0,5337438.0
2026.07,8525892000,33420168.0,40462493.0
2026.07,8525893000,5779728.0,23422833.0
2026.07,8525899000,36762298.0,21703710.0
2026.07,8526101000,92408.0,4987974.0
2026.07,8526109000,13216324.0,31750146.0
2026.07,8526911010,509518.0,1557386.0
2026.07,8526911090,445275.0,152786.0
2026.07,8526912010,9195.0,32791.0
2026.07,8526912090,0.0,312293.0
2026.07,8526913020,254739.0,18649.0
2026.07,8526913090,1503860.0,21689.0
2026.07,8526914000,0.0,186.0
2026.07,8526919010,6717376.0,854957.0
2026.07,8526919020,4102935.0,541978.0
2026.07,8526919090,1046442.0,4503642.0
2026.07,8526920000,11307417.0,14332059.0
2026.07,8527120000,0.0,35809.0
2026.07,8527131000,0.0,1533.0
2026.07,8527132000,0.0,19.0
2026.07,8527133000,0.0,569.0
2026.07,8527139000,21217.0,30361.0
2026.07,8527190000,219.0,667530.0
2026.07,8527211000,498.0,1043.0
2026.07,8527212010,0.0,3980.0
2026.07,8527212090,1546157.0,15348.0
2026.07,8527213090,0.0,5724.0
2026.07,8527219010,188038.0,275205.0
2026.07,8527219090,5358301.0,214622.0
2026.07,8527290000,300143.0,77657.0
2026.07,8527911010,2473.0,11.0
2026.07,8527911020,0.0,8559.0
2026.07,8527911030,0.0,64201.0
2026.07,8527911090,6400.0,29888.0
2026.07,8527919000,0.0,376958.0
2026.07,8527920000,0.0,1330.0
2026.07,8527990000,67037.0,112326.0
2026.07,8528420000,3088.0,45617.0
2026.07,8528491010,0.0,3935.0
2026.07,8528491090,4697.0,12950.0
2026.07,8528492090,0.0,404.0
2026.07,8528521000,24783500.0,34885540.0
2026.07,8528529000,818350.0,4983251.0
2026.07,8528591010,239974.0,280526.0
2026.07,8528591090,41634382.0,11005799.0
2026.07,8528592010,0.0,1734.0
2026.07,8528592090,2264616.0,224078.0
2026.07,8528620000,143453.0,8791453.0
2026.07,8528690000,270513.0,817614.0
2026.07,8528711000,0.0,11615.0
2026.07,8528712020,192887.0,6905947.0
2026.07,8528712090,196746.0,148182.0
2026.07,8528719000,103022.0,11190.0
2026.07,8528722000,3320472.0,48434524.0
2026.07,8528725000,1242020.0,16467242.0
2026.07,8528726000,8109.0,1004.0
2026.07,8528729000,163684.0,5058197.0
2026.07,8529101000,5563292.0,3919354.0
2026.07,8529109100,3506982.0,7442500.0
2026.07,8529109200,1226863.0,106006.0
2026.07,8529109900,10886416.0,7068952.0
2026.07,8529902000,13523745.0,24612162.0
2026.07,8529903010,942276.0,1904142.0
2026.07,8529903020,459131626.0,86727278.0
2026.07,8529904000,35606530.0,10253723.0
2026.07,8529905000,2784087.0,17215050.0
2026.07,8529906010,54407808.0,43491548.0
2026.07,8529906021,531059.0,202239.0
2026.07,8529906022,27913026.0,5751137.0
2026.07,8529906023,4081410.0,855393.0
2026.07,8529906029,14895955.0,11872486.0
2026.07,8530109000,2876693.0,17266.0
2026.07,8530800000,407323.0,274882.0
2026.07,8530900000,1494160.0,2120940.0
2026.07,8531101000,142073.0,284136.0
2026.07,8531102000,1998169.0,2175805.0
2026.07,8531103000,253186.0,611422.0
2026.07,8531106000,193265.0,38534.0
2026.07,8531109000,1469147.0,1782060.0
2026.07,8531201000,1070252.0,8393282.0
2026.07,8531202000,1392499.0,2737841.0
2026.07,8531802000,588859.0,988547.0
2026.07,8531809000,4063042.0,6986152.0
2026.07,8531901000,6678418.0,1105242.0
2026.07,8531902000,850752.0,2137134.0
2026.07,8531909000,2336699.0,2564163.0
2026.07,8532100000,2490334.0,3901500.0
2026.07,8532210000,4990929.0,15578750.0
2026.07,8532220000,12942661.0,16670590.0
2026.07,8532230000,1016904.0,1648015.0
2026.07,8532240000,154310840.0,92570362.0
2026.07,8532250000,4017430.0,5603393.0
2026.07,8532290000,14963816.0,15183358.0
2026.07,8532300000,322083.0,2005712.0
2026.07,8532901000,2558571.0,296150.0
2026.07,8532909000,944696.0,593106.0
2026.07,8533100000,362876.0,142090.0
2026.07,8533212000,3052786.0,3175095.0
2026.07,8533219000,7446851.0,12872431.0
2026.07,8533292000,722092.0,511740.0
2026.07,8533299000,2338286.0,6770871.0
2026.07,8533310000,19790.0,92390.0
2026.07,8533390000,36100.0,309309.0
2026.07,8533401000,2236981.0,1490992.0
2026.07,8533403000,1537486.0,2666493.0
2026.07,8533409000,5791490.0,4031509.0
2026.07,8533901000,82506.0,37948.0
2026.07,8533909000,233978.0,262606.0
2026.07,8534001000,1337340.0,3161431.0
2026.07,8534002000,180867370.0,167549091.0
2026.07,8534009000,307920050.0,184501288.0
2026.07,8535100000,252308.0,2072487.0
2026.07,8535211000,1205501.0,738031.0
2026.07,8535212000,16359888.0,205045.0
2026.07,8535291000,10706832.0,37717.0
2026.07,8535292000,23290431.0,258.0
2026.07,8535301000,4757738.0,232923.0
2026.07,8535302000,3747356.0,326677.0
2026.07,8535303000,497014.0,78402.0
2026.07,8535400000,2257108.0,3752811.0
2026.07,8535901000,5007546.0,3124398.0
2026.07,8535902000,3617836.0,2081609.0
2026.07,8535909000,16946371.0,14188471.0
2026.07,8536101000,795520.0,1119258.0
2026.07,8536109000,8800502.0,11611796.0
2026.07,8536200000,17807207.0,10399496.0
2026.07,8536300000,2661457.0,5892926.0
2026.07,8536410000,13445011.0,12698568.0
2026.07,8536490000,6927099.0,16495362.0
2026.07,8536501000,4137881.0,4453625.0
2026.07,8536502000,4182444.0,5317337.0
2026.07,8536503000,173058.0,1353463.0
2026.07,8536504000,8676157.0,3572450.0
2026.07,8536509010,122040.0,631280.0
2026.07,8536509020,9607.0,33256.0
2026.07,8536509030,0.0,15096.0
2026.07,8536509090,20526419.0,24850771.0
2026.07,8536610000,464081.0,359980.0
2026.07,8536691000,109581916.0,65411795.0
2026.07,8536699000,27846530.0,26913601.0
2026.07,8536701000,888717.0,435136.0
2026.07,8536702000,31721.0,199195.0
2026.07,8536703010,11101.0,51124.0
2026.07,8536703090,65907.0,354046.0
2026.07,8536901000,2233795.0,4971711.0
2026.07,8536902000,215943.0,105991.0
2026.07,8536909010,54412983.0,23278261.0
2026.07,8536909090,115528951.0,36611964.0
2026.07,8537103000,1371753.0,5172273.0
2026.07,8537104000,36482689.0,6707328.0
2026.07,8537105010,334575.0,11993099.0
2026.07,8537105020,14968064.0,15898386.0
2026.07,8537105090,182131589.0,161812346.0
2026.07,8537203000,34346608.0,699387.0
2026.07,8537204000,16542356.0,1541330.0
2026.07,8538100000,7194395.0,2162648.0
2026.07,8538901000,11008892.0,3628328.0
2026.07,8538902000,12603163.0,14345849.0
2026.07,8538903000,1596368.0,1060330.0
2026.07,8538905000,51139466.0,15232319.0
2026.07,8538909000,115660354.0,48287914.0
2026.07,8539100000,2220655.0,33388.0
2026.07,8539210000,5659305.0,2361995.0
2026.07,8539221000,7226.0,37649.0
2026.07,8539223000,0.0,10999.0
2026.07,8539229000,80791.0,151073.0
2026.07,8539290000,3443727.0,912461.0
2026.07,8539310000,7958.0,423678.0
2026.07,8539321000,120924.0,76544.0
2026.07,8539322000,345.0,1059.0
2026.07,8539323000,854462.0,247305.0
2026.07,8539391010,95.0,62.0
2026.07,8539391090,0.0,410.0
2026.07,8539399000,302960.0,378439.0
2026.07,8539410000,182086.0,2068453.0
2026.07,8539491010,31433.0,1552994.0
2026.07,8539491090,924383.0,3798540.0
2026.07,8539492000,19448.0,289700.0
2026.07,8539510000,2158968.0,2178035.0
2026.07,8539520000,1280031.0,4125312.0
2026.07,8539901000,72971.0,446365.0
2026.07,8539909000,122823.0,593519.0
2026.07,8540120000,0.0,200.0
2026.07,8540200000,34598.0,613348.0
2026.07,8540400000,0.0,106.0
2026.07,8540609000,0.0,7516.0
2026.07,8540710000,111324.0,628033.0
2026.07,8540799000,1404.0,1099678.0
2026.07,8540810000,9116.0,800156.0
2026.07,8540891000,0.0,27238.0
2026.07,8540892000,1.0,6377.0
2026.07,8540899000,1567.0,1201775.0
2026.07,8540910000,30611.0,287725.0
2026.07,8540990000,450543.0,715117.0
2026.07,8541101000,5425490.0,5018255.0
2026.07,8541109000,22998269.0,39566722.0
2026.07,8541211000,14737973.0,5748246.0
2026.07,8541219000,10631037.0,21446821.0
2026.07,8541291000,91384847.0,15073227.0
2026.07,8541299000,23203896.0,47542186.0
2026.07,8541301000,14356.0,145220.0
2026.07,8541302000,559983.0,1410784.0
2026.07,8541303000,46315.0,28318.0
2026.07,8541304000,58035.0,79377.0
2026.07,8541411000,1825446.0,10171512.0
2026.07,8541419000,24686599.0,43643060.0
2026.07,8541420000,86603649.0,10683946.0
2026.07,8541430000,7568882.0,27619223.0
2026.07,8541491000,5087744.0,6968317.0
2026.07,8541492000,28783.0,204374.0
2026.07,8541493000,27789709.0,554153.0
2026.07,8541499000,6159682.0,9042078.0
2026.07,8541511000,4367900.0,6050657.0
2026.07,8541512000,119117.0,19656.0
2026.07,8541513000,0.0,112668.0
2026.07,8541514000,187877.0,147311.0
2026.07,8541591000,22854688.0,30390104.0
2026.07,8541599000,2175558.0,5336321.0
2026.07,8541601000,5404346.0,9447427.0
2026.07,8541609000,3083270.0,25988232.0
2026.07,8541902000,941688.0,832455.0
2026.07,8541903000,1432401.0,339984.0
2026.07,8541909000,8430163.0,8182854.0
2026.07,8542311000,2419736388.0,3275749563.0
2026.07,8542312000,1243185.0,7984876.0
2026.07,8542313000,280916099.0,49324133.0
2026.07,8542314000,1030326541.0,506194613.0
2026.07,8542321010,13551552131.0,1135537301.0
2026.07,8542321020,48699567.0,2060933.0
2026.07,8542321030,1780647499.0,229162621.0
2026.07,8542321090,71194012.0,114280546.0
2026.07,8542322000,402060.0,106497.0
2026.07,8542323000,10085845139.0,1600266240.0
2026.07,8542324000,2467755334.0,674376226.0
2026.07,8542331000,13391706.0,19469857.0
2026.07,8542332000,813593.0,814293.0
2026.07,8542333000,2114806.0,500615.0
2026.07,8542334000,3979444.0,6437677.0
2026.07,8542391000,868962280.0,712430082.0
2026.07,8542392000,4522413.0,5059299.0
2026.07,8542393000,22816089.0,17765803.0
2026.07,8542394000,20478288.0,19213702.0
2026.07,8542900000,47779913.0,4583129.0
2026.07,8543100000,9363.0,3363195.0
2026.07,8543200000,1178831.0,5458380.0
2026.07,8543301000,0.0,1061225.0
2026.07,8543302000,0.0,340.0
2026.07,8543309000,6988492.0,248185.0
2026.07,8543401000,55.0,133306.0
2026.07,8543409000,582329.0,14427665.0
2026.07,8543701000,39363.0,83315.0
2026.07,8543702010,742195.0,9905.0
2026.07,8543702020,19741554.0,5563701.0
2026.07,8543702030,52772.0,520929.0
2026.07,8543702040,0.0,36442.0
2026.07,8543702050,26234.0,249823.0
2026.07,8543702090,2165982.0,5124848.0
2026.07,8543703000,0.0,865898.0
2026.07,8543705000,0.0,779739.0
2026.07,8543709010,23769844.0,2694342.0
2026.07,8543709020,2455482.0,4419939.0
2026.07,8543709040,0.0,2178.0
2026.07,8543709050,0.0,747576.0
2026.07,8543709060,2565.0,104832.0
2026.07,8543709070,5316.0,228084.0
2026.07,8543709090,101371082.0,120721711.0
2026.07,8543901000,56997.0,158250.0
2026.07,8543909000,26106375.0,23381293.0
2026.07,8544111000,4884252.0,10761734.0
2026.07,8544119000,16250400.0,2244274.0
2026.07,8544190000,1421830.0,2314646.0
2026.07,8544200000,16295849.0,16093765.0
2026.07,8544300000,67884765.0,312831649.0
2026.07,8544421010,133449.0,615680.0
2026.07,8544421090,123508.0,371213.0
2026.07,8544422010,550386.0,1261471.0
2026.07,8544422090,30990874.0,68985466.0
2026.07,8544429010,164383.0,581264.0
2026.07,8544429090,17625148.0,23339965.0
2026.07,8544491011,4434.0,289799.0
2026.07,8544491012,58581.0,23334.0
2026.07,8544491090,52019.0,51273.0
2026.07,8544492011,3325910.0,2349595.0
2026.07,8544492012,15208855.0,816294.0
2026.07,8544492090,108624519.0,15290691.0
2026.07,8544499011,124627.0,150617.0
2026.07,8544499012,789383.0,83824.0
2026.07,8544499090,32101638.0,7525801.0
2026.07,8544601010,8836526.0,755968.0
2026.07,8544601090,4327150.0,549879.0
2026.07,8544602010,47410894.0,157037.0
2026.07,8544602090,2485247.0,702768.0
2026.07,8544603010,52606784.0,4811836.0
2026.07,8544603090,154012.0,216272.0
2026.07,8544700000,17011573.0,10617032.0
2026.07,8545110000,396178.0,9126015.0
2026.07,8545190000,5165530.0,516381.0
2026.07,8545200000,1614008.0,895485.0
2026.07,8545901000,48530.0,691673.0
2026.07,8545902000,369694.0,42541.0
2026.07,8545909000,1906149.0,5641607.0
2026.07,8546100000,0.0,1460.0
2026.07,8546200000,84447.0,1729324.0
2026.07,8546901000,86392.0,463209.0
2026.07,8546909000,882210.0,2461137.0
2026.07,8547100000,76648022.0,2312737.0
2026.07,8547200000,23995689.0,12621512.0
2026.07,8547900000,3181677.0,16838446.0
2026.07,8548001000,5249.0,437835.0
2026.07,8548009000,2709599.0,4177651.0
2026.07,8549110000,76696.0,51605061.0
2026.07,8549121000,0.0,2411400.0
2026.07,8549122000,0.0,5856.0
2026.07,8549141000,0.0,52437.0
2026.07,8549149000,0.0,670666.0
2026.07,8549190000,0.0,638397.0
2026.07,8549211000,4796151.0,19496040.0
2026.07,8549212000,0.0,226134.0
2026.07,8549219000,292696.0,0.0
2026.07,8549291000,495042.0,1028902.0
2026.07,8549299000,1292021.0,1681756.0
2026.07,8549311000,0.0,6012.0
2026.07,8549391000,0.0,76573.0
2026.07,8549399000,0.0,75726.0
2026.07,8549919000,0.0,4861.0
2026.07,8549991000,62237.0,6854742.0
2026.07,8549999000,10500.0,1779908.0
2026.07,8603101000,22247097.0,0.0
2026.07,8604009000,3131754.0,12515301.0
2026.07,8605001000,3229695.0,0.0
2026.07,8606990000,1451333.0,0.0
2026.07,8607110000,794683.0,288860.0
2026.07,8607191000,0.0,296829.0
2026.07,8607192000,17143.0,1711738.0
2026.07,8607193000,53516.0,271023.0
2026.07,8607199000,9725666.0,1751820.0
2026.07,8607210000,46681.0,1830412.0
2026.07,8607290000,4094.0,540003.0
2026.07,8607301000,0.0,10249.0
2026.07,8607302000,0.0,1073804.0
2026.07,8607303000,39849.0,0.0
2026.07,8607309000,479.0,355304.0
2026.07,8607910000,16097.0,4600860.0
2026.07,8607990000,6881334.0,4986193.0
2026.07,8608001000,270516.0,0.0
2026.07,8608002000,0.0,2837.0
2026.07,8608009000,8433.0,63487.0
2026.07,8609001000,2063283.0,2001194.0
2026.07,8609002000,5115295.0,9826920.0
2026.07,8609003000,3627406.0,9515029.0
2026.07,8609004000,36150.0,0.0
2026.07,8609005000,1696922.0,2602083.0
2026.07,8609009000,14494829.0,7467489.0
2026.07,8701100000,133.0,1899.0
2026.07,8701211000,782300.0,8938218.0
2026.07,8701212000,320142.0,0.0
2026.07,8701242000,12035.0,0.0
2026.07,8701912000,11380983.0,25568.0
2026.07,8701919000,0.0,61252.0
2026.07,8701922000,24727641.0,109637.0
2026.07,8701932000,23052609.0,3695629.0
2026.07,8701942000,4052023.0,2344131.0
2026.07,8701951020,204029.0,0.0
2026.07,8701952000,0.0,899468.0
2026.07,8701959000,0.0,279.0
2026.07,8702101010,5689516.0,0.0
2026.07,8702101020,3215047.0,8904.0
2026.07,8702102010,7499342.0,193500.0
2026.07,8702102020,1115660.0,0.0
2026.07,8702103010,611227.0,0.0
2026.07,8702103020,1641848.0,0.0
2026.07,8702301000,87547.0,0.0
2026.07,8702401000,0.0,1839505.0
2026.07,8702901010,972210.0,0.0
2026.07,8702901020,0.0,37500.0
2026.07,8702902020,4908.0,0.0
2026.07,8703102000,696166.0,536603.0
2026.07,8703109000,22026.0,606251.0
2026.07,8703217000,222009585.0,926534.0
2026.07,8703218000,11587053.0,12897.0
2026.07,8703227000,740750427.0,568295.0
2026.07,8703228000,10474585.0,35621.0
2026.07,8703231010,826679843.0,130934192.0
2026.07,8703231020,218898687.0,861028.0
2026.07,8703239010,618409339.0,20669093.0
2026.07,8703239020,117539447.0,524246.0
2026.07,8703241010,410930947.0,7229771.0
2026.07,8703241020,29581506.0,152893.0
2026.07,8703249010,144890.0,7936975.0
2026.07,8703249020,15106123.0,10500.0
2026.07,8703317000,0.0,39006.0
2026.07,8703318000,916985.0,0.0
2026.07,8703321010,37640929.0,6187114.0
2026.07,8703321020,65846849.0,34579.0
2026.07,8703329010,26758319.0,0.0
2026.07,8703329020,57097882.0,119581.0
2026.07,8703337000,38225.0,0.0
2026.07,8703338000,15586450.0,336.0
2026.07,8703401000,1529805375.0,215919512.0
2026.07,8703402000,38066504.0,166683.0
2026.07,8703501000,0.0,35305581.0
2026.07,8703502000,7099614.0,0.0
2026.07,8703601000,69130079.0,30362291.0
2026.07,8703602000,1049752.0,0.0
2026.07,8703702000,310210.0,0.0
2026.07,8703801000,880606437.0,514830168.0
2026.07,8703802000,1994817.0,307311.0
2026.07,8703900000,48232.0,521.0
2026.07,8704100000,4832524.0,83782.0
2026.07,8704211010,143509281.0,31815.0
2026.07,8704211020,20101404.0,8026.0
2026.07,8704219010,324909.0,0.0
2026.07,8704219020,47259.0,0.0
2026.07,8704219090,6969.0,0.0
2026.07,8704221011,2049174.0,538486.0
2026.07,8704221012,590882.0,697.0
2026.07,8704221091,4704100.0,676417.0
2026.07,8704221092,154408.0,452.0
2026.07,8704229090,61753.0,48334.0
2026.07,8704231010,3474965.0,20735772.0
2026.07,8704231020,448265.0,0.0
2026.07,8704239090,13528.0,3252191.0
2026.07,8704311010,615270.0,402618.0
2026.07,8704311020,1037846.0,7473.0
2026.07,8704319010,10509.0,0.0
2026.07,8704411020,17769.0,0.0
2026.07,8704431020,3940.0,0.0
2026.07,8704511010,6207850.0,97249.0
2026.07,8704601010,55291362.0,238634.0
2026.07,8704601020,152240.0,84709.0
2026.07,8704609090,0.0,2877.0
2026.07,8704901010,140697.0,115325.0
2026.07,8704901020,22376.0,0.0
2026.07,8704909090,0.0,12450.0
2026.07,8705101000,62823.0,3449157.0
2026.07,8705102000,101800.0,0.0
2026.07,8705109000,484182.0,3214269.0
2026.07,8705300000,21560.0,0.0
2026.07,8705400000,263001.0,0.0
2026.07,8705901010,450.0,0.0
2026.07,8705901090,280269.0,0.0
2026.07,8705909010,34194.0,0.0
2026.07,8705909020,0.0,14838.0
2026.07,8705909090,7453279.0,1165413.0
2026.07,8706002000,438017.0,0.0
2026.07,8706003000,2052434.0,14.0
2026.07,8706004000,101100.0,0.0
2026.07,8706005000,0.0,954722.0
2026.07,8707100000,231532.0,176794.0
2026.07,8707901000,1301996.0,14.0
2026.07,8707902000,0.0,2353357.0
2026.07,8707903000,29465.0,25981.0
2026.07,8707904000,0.0,204.0
2026.07,8708100000,15974772.0,7746834.0
2026.07,8708210000,9796426.0,5459331.0
2026.07,8708220000,10554455.0,5521862.0
2026.07,8708290000,257887914.0,47223774.0
2026.07,8708301000,190188.0,20192.0
2026.07,8708302000,5631.0,497552.0
2026.07,8708303000,1084123.0,29946.0
2026.07,8708309000,68013923.0,35901858.0
2026.07,8708400000,289103532.0,82194752.0
2026.07,8708501000,156652848.0,22448251.0
2026.07,8708502000,23392657.0,885444.0
2026.07,8708700000,30407284.0,47177938.0
2026.07,8708800000,88152087.0,19627727.0
2026.07,8708910000,6444678.0,3909820.0
2026.07,8708920000,11534530.0,4432080.0
2026.07,8708930000,44667073.0,5690067.0
2026.07,8708940000,67859549.0,32677800.0
2026.07,8708951000,3127256.0,12945145.0
2026.07,8708959000,12594703.0,31943823.0
2026.07,8708991010,133029.0,65916.0
2026.07,8708991020,10398.0,1817.0
2026.07,8708991030,35116783.0,1409277.0
2026.07,8708991040,60440.0,36574.0
2026.07,8708991050,0.0,4910.0
2026.07,8708999000,521166466.0,64627878.0
2026.07,8709110000,1415410.0,3543524.0
2026.07,8709190000,63049.0,261563.0
2026.07,8709900000,57793.0,353978.0
2026.07,8710001000,294886748.0,0.0
2026.07,8710002000,19565562.0,2539729.0
2026.07,8710009000,47945215.0,16836026.0
2026.07,8711101000,0.0,36971.0
2026.07,8711109000,0.0,7042.0
2026.07,8711201000,221612.0,13185578.0
2026.07,8711209000,1065.0,1267.0
2026.07,8711301000,182715.0,7231152.0
2026.07,8711401000,641166.0,2352887.0
2026.07,8711501000,2917280.0,9963253.0
2026.07,8711509000,26859.0,36844.0
2026.07,8711601000,3.0,2636144.0
2026.07,8711609000,0.0,7690047.0
2026.07,8711901000,0.0,7103.0
2026.07,8711909000,0.0,42026.0
2026.07,8712001000,0.0,342.0
2026.07,8712009020,0.0,12844.0
2026.07,8712009090,212639.0,9231395.0
2026.07,8713100000,100.0,955269.0
2026.07,8713900000,5790.0,718866.0
2026.07,8714101000,3276.0,74305.0
2026.07,8714109000,4020509.0,4418532.0
2026.07,8714200000,31036.0,591720.0
2026.07,8714911000,12753.0,678930.0
2026.07,8714912000,206.0,51769.0
2026.07,8714919000,549.0,187413.0
2026.07,8714921000,3435.0,312439.0
2026.07,8714922000,0.0,5290.0
2026.07,8714931000,43.0,16762.0
2026.07,8714932000,4243.0,75893.0
2026.07,8714941000,0.0,96774.0
2026.07,8714949000,52055.0,170926.0
2026.07,8714950000,686.0,182361.0
2026.07,8714961000,6751.0,242135.0
2026.07,8714962000,0.0,15615.0
2026.07,8714969000,33210.0,159384.0
2026.07,8714990000,290462.0,3099698.0
2026.07,8715000000,19269.0,4781336.0
2026.07,8716100000,109669.0,144669.0
2026.07,8716200000,0.0,336.0
2026.07,8716310000,0.0,320.0
2026.07,8716390000,739848.0,2435375.0
2026.07,8716400000,541491.0,130984.0
2026.07,8716801000,3236749.0,5000730.0
2026.07,8716802000,0.0,2500.0
2026.07,8716803000,0.0,2685.0
2026.07,8716809000,2181520.0,3288758.0
2026.07,8716901000,4237369.0,1086501.0
2026.07,8716909000,1318066.0,4189636.0
2026.07,8801001000,0.0,15233.0
2026.07,8801009090,0.0,9967.0
